A.19078,A.19312,A.19332,B.15012,B.15076,B.15096,C.11064,C.11070,C.11425,D.07042,D.07418,D.07428,E.03072,E.03094,E.03098,F.98314,F.98372,F.98398
0.011412169,0.00958059,0.00774796,0.009335252,0.0143312,0.009335252,0.015813447,0.011886348,0.014808971,0.014774299,0.016467671,0.015621602,0.013134994,0.012899388,0.024109078,0.03083834,0.03083834,0.017958669
0.019181646,0.025596229,0.021681336,0.026416264,0.040191366,0.026416264,0.050761385,0.032228027,0.045673426,0.057452596,0.043894682,0.042653985,0.040326928,0.041073686,0.063397494,0.062521471,0.062521471,0.055445549
0.016592674,0.010292632,0.01057852,0.012595182,0.013456767,0.012595182,0.022177672,0.008000121,0.018842101,0.016201925,0.014711567,0.011834608,0.012371676,0.010922092,0.017441511,0.016292748,0.016292748,0.012724989
0.010513216,0.008134163,0.012669435,0.0159799,0.013787173,0.0159799,0.02675038,0.014437293,0.023457389,0.020983317,0.021811083,0.013920712,0,0.011230325,0.026956849,0.035614789,0.035614789,0.027597588
0.003587347,0.003011423,0.004078014,0.003692615,0.006690141,0.003692615,0.005225694,0.002788503,0.003757576,0.006972808,0.010249433,0.002953683,0,0.003076923,0.021006771,0.015639409,0.015639409,0.015430441
0.000559927,0.00077098,0.00127264,0.000989308,0.002116305,0.000989308,0.00174401,0.001577907,0.000612283,0.00112455,0.000871898,0.000786149,0.001414427,0.001492516,0.000903854,0.002354104,0.002354104,0.002814821
0.031465004,0.028646545,0.040467687,0.03026878,0.029435884,0.03026878,0.04467148,0.028309083,0.043527747,0.052884685,0.035860496,0.037719733,0.037693366,0.026100783,0.045963865,0.05330022,0.05330022,0.049252137
0.005366387,0.005082998,0.003396317,0.002536381,0.004454868,0.002536381,0.004981538,0.003755207,0.00413958,0.006417411,0.004832369,0.005134403,0.005012886,0.003516865,0.005815306,0.006300617,0.006300617,0.007857302
0.044253834,0.036751374,0.041931632,0.046083118,0.044134162,0.046083118,0.039656034,0.046924081,0.044022778,0.047762969,0.044556358,0.040864399,0.042227994,0.046027395,0.040117221,0.045760796,0.045760796,0.042567942
0.009686173,0.009740683,0.011100084,0.010871236,0.008800233,0.010871236,0.011010151,0.010845191,0.010898966,0.01090023,0.009782636,0.010547135,0.013107906,0.010103558,0.011529889,0.012109072,0.012109072,0.011860706
0,0.000694444,0,0.001779359,0.001183432,0.001779359,0.001461988,0.000896057,0,0,0,0.00113823,0.004093567,0,0.002162777,0.004006713,0.004006713,0.025
0.080345997,0.08202803,0.074883186,0.080546564,0.087895229,0.080546564,0.091617065,0.056938107,0.093326719,0.087838401,0.091294428,0.095143714,0.070987745,0.093547627,0.086507408,0.102829414,0.102829414,0.081268874
0.014941417,0.008854862,0.014732842,0.029733837,0.022333332,0.029733837,0.018262358,0.016683312,0.02251561,0.022769841,0.014481098,0.01212881,0.033569908,0.010508164,0.015541288,0.041790317,0.041790317,0.035984848
0.001287384,0.00395577,0.00499257,0.005893702,0.005380203,0.005893702,0.003893606,0.01389639,0.007206107,0.004906302,0.005769584,0.008334148,0,0.011198262,0.005807216,0.019013709,0.019013709,0.022728675
0.007425699,0.007627059,0.010960929,0.010357023,0.012119024,0.010357023,0.015388278,0.013148575,0.012980078,0.011689304,0.015746611,0.012602425,0.014310333,0.011580062,0.031228716,0.022813826,0.022813826,0.020416024
0.036934048,0.019283776,0.035673423,0.021194037,0.039082313,0.021194037,0.040665624,0.026143141,0.050398507,0.035262466,0.028819764,0.046302012,0.035362353,0.036169772,0.024157796,0.040392633,0.040392633,0.050251269
0.001350453,0.00250377,0.000145222,0.002255061,0.006708105,0.002255061,0.005006602,0.004065358,0.005527412,0.003869868,0.00318338,0.004019325,0,0.001652652,0.006526821,0.014081772,0.014081772,0.012067247
0.00119883,0.001641956,0.001263206,0.004582208,0.006358213,0.004582208,0.003206958,0.001994265,0.004264295,0.002717596,0.005890377,0.011812075,0.007348812,0.004234587,0.006341719,0.016338537,0.016338537,0.010699304
0.031800724,0.033664333,0.033523281,0.032855241,0.039640119,0.032855241,0.035080528,0.031684457,0.036369976,0.030656303,0.045424734,0.029131902,0.034748443,0.037057392,0.034469585,0.049090329,0.049090329,0.042925645
0.00999575,0.011836237,0.015329387,0.010630827,0.009990603,0.010630827,0.01736323,0.014276152,0.009887157,0.014301994,0.012519153,0.007644252,0.020052023,0.010171991,0.017944684,0.021776972,0.021776972,0.021848131
0.005674226,0.008350756,0.004330447,0.015297034,0.010760573,0.015297034,0.022479569,0.006471739,0.006993793,0.019066721,0.015768869,0.010564437,0,0.010921125,0.02215611,0.047047426,0.047047426,0.027543628
0.003605864,0.005243559,0.004041728,0.006981954,0.006754118,0.006981954,0.008274333,0.005860356,0.007859769,0.007751,0.015546645,0.010799023,0.008183628,0.0048407,0.00822542,0.016836182,0.016836182,0.014292208
0.043557433,0.03466397,0.043342948,0.049147141,0.034616605,0.049147141,0.040297249,0.038680557,0.040387788,0.040806026,0.041212291,0.041668312,0.041813068,0.044911736,0.044693575,0.041524927,0.041524927,0.057408678
0.000176305,0.002126717,0.001764599,0.001419558,0.000641323,0.001419558,0.002016129,0.001256414,0.001367074,0.001660067,0.002802273,0.001263362,0.001684636,0.000784929,0.000707116,0.002160244,0.002160244,0.001653238
0.001071911,0.000774712,0.001786832,0.000834295,0.001081071,0.000834295,0.000748075,0.001720406,0.001646046,0.000981743,0.000922239,0.001212158,0.001112343,0.001642059,0.001334022,0.002693171,0.002693171,0.005810853
0.001605319,0.003789737,0.002624567,0.003760695,0.002208121,0.003760695,0.004399889,0.002503454,0.001965983,0.005097612,0.002952198,0.002138024,0,0.007604066,0.007001388,0.004731312,0.004731312,0.005756167
0.00585327,0.012542846,0.011275379,0.01039024,0.010873976,0.01039024,0.033980974,0.014605401,0.019146766,0.020266139,0.012437741,0.014193944,0.018328119,0.008892037,0.024149223,0.033257462,0.033257462,0.022541927
0.002913426,0.005768476,0.00231119,0.005078139,0.008852912,0.005078139,0.00925774,0.00927891,0.00525022,0.013259702,0.011271418,0.005506555,0,0.010112815,0.02031431,0.038648558,0.038648558,0.021964974
0.007793499,0.011722635,0.011631526,0.009537037,0.021538607,0.009537037,0.030105199,0.032718472,0.015287128,0.027775853,0.035185482,0.029595345,0,0.012758835,0.040139948,0.057873613,0.057873613,0.030636801
0.005034842,0.005750036,0.006596177,0.0111665,0.010919252,0.0111665,0.008371859,0.010464371,0.010408753,0.007386016,0.009623301,0.011465797,0.010382617,0.015999946,0.010556023,0.037553044,0.037553044,0.007556936
0.017197826,0.015575959,0.013069898,0.033922757,0.027727339,0.033922757,0.023435633,0.040746269,0.019533931,0.028446726,0.034078565,0.017392113,0,0.016100685,0.033995084,0.03294295,0.03294295,0.028266418
0.008445508,0.006001704,0.004831617,0.00545751,0.007455197,0.00545751,0.007300681,0.007472136,0.006758748,0.006179972,0.006238518,0.007391864,0.006546964,0.006643519,0.008362584,0.00793864,0.00793864,0.007044508
0.036229732,0.02899857,0.044659235,0.062890216,0.043262112,0.062890216,0.075510815,0.064591814,0.076754811,0.079222546,0.087155831,0.055248816,0,0.060845696,0.113799427,0.167013647,0.167013647,0.071875973
0.005686585,0.007485392,0.008950617,0.020843143,0.015481818,0.020843143,0.023131916,0.021601942,0.022465299,0.027485159,0.021871184,0.021207568,0.03805804,0.027850382,0.056647171,0.087342845,0.087342845,0.046262887
0.019804794,0.031540166,0.020339965,0.028863276,0.023157049,0.028863276,0.0259483,0.018902395,0.038870968,0.023891166,0.037098363,0.027482352,0.027217784,0.030755254,0.03089319,0.040644674,0.040644674,0.034367297
0.0216543,0.015869661,0.025506005,0.022029939,0.027221952,0.022029939,0.035198723,0.031342806,0.025127277,0.031709306,0.029329855,0.026807131,0.020586178,0.0303256,0.038784567,0.062573328,0.062573328,0.047553265
0.031949368,0.036229811,0.036119073,0.035855703,0.040835699,0.035855703,0.042558,0.047458041,0.042197568,0.046300856,0.036685568,0.042228888,0.038862096,0.054789104,0.05202971,0.087392715,0.087392715,0.051336419
0.009777167,0.004480054,0.008213656,0.016745831,0.017950149,0.016745831,0.02725969,0.011654376,0.019551322,0.017413107,0.013445046,0.035045152,0.024490534,0.021276596,0.022616738,0.045620743,0.045620743,0.02625221
0.005501389,0,0.007285518,0.016666667,0.007872424,0.016666667,0.013015635,0.005469939,0.008978175,0.00607493,0.004761228,0.009051301,0,0.007302118,0.021586774,0.038270285,0.038270285,0.013819478
0.000312498,0.001458628,0.000385802,0.000888851,0.000977517,0.000888851,0.0008804,0.00027533,0.001456828,0.002629169,0.000922657,0.000856609,0,0.001122383,0.001655203,0.002421586,0.002421586,0.003606912
0.029768715,0.030872774,0.025714925,0.022835451,0.032588892,0.022835451,0.036375772,0.029937067,0.029117977,0.025135446,0.029658863,0.027635916,0.031546461,0.030270869,0.037236931,0.035811264,0.035811264,0.034610516
0.025284157,0.019745449,0.027350544,0.023310787,0.025044973,0.023310787,0.026376033,0.024712667,0.022151625,0.024809649,0.024381059,0.021686462,0.025249383,0.020634971,0.02347199,0.029018471,0.029018471,0.025691764
0.008243203,0.007541793,0.005047969,0.008469304,0.008881249,0.008469304,0.016469148,0.005508401,0.008507219,0.014598195,0.009336906,0.010445417,0,0.008243405,0.019054611,0.021155866,0.021155866,0.011600816
0.050001089,0.047376088,0.050232598,0.048056887,0.046914681,0.048056887,0.042548725,0.050030824,0.060421812,0.043857736,0.046140972,0.046526148,0.050050176,0.048802945,0.049702169,0.059408865,0.059408865,0.056495494
0.005404939,0.007203859,0.007989458,0.007443282,0.012165135,0.007443282,0.012232024,0.008342375,0.006798068,0.003383918,0.009363907,0.007793356,0.00714801,0.009212171,0.016013954,0.059384596,0.059384596,0.010804233
0.002491962,0.005379334,0.007839516,0.004387567,0.008400609,0.004387567,0.007837221,0.006139895,0.011749761,0.012470244,0.005644038,0.008083197,0,0.011903097,0.011449854,0.029144561,0.029144561,0.010720177
0.011991443,0.007584143,0.006535181,0.021468737,0.028311008,0.021468737,0.058689718,0.027903386,0.045185307,0.08997955,0.058639122,0.020574574,0,0.021773515,0.055838008,0.138585568,0.138585568,0.091562567
0.021980059,0.031315591,0.025467014,0.028216842,0.029751167,0.028216842,0.036343326,0.030386017,0.031610141,0.029290414,0.032855697,0.033117375,0.03091872,0.027456408,0.037529187,0.041603611,0.041603611,0.038696592
0.018103218,0.021773794,0.024638414,0.021861839,0.016876364,0.021861839,0.019781389,0.023087387,0.022316476,0.021001905,0.025140292,0.019741131,0.021849708,0.027200421,0.016496944,0.021638558,0.021638558,0.021507374
0.003338368,0.004536719,0.001704349,0.003806944,0.00355851,0.003806944,0.002567143,0.002821781,0.004105204,0.004459632,0.00369976,0.001489388,0.003925779,0.003702584,0.001918332,0.004043561,0.004043561,0.007861971
0.008718375,0.012055089,0.010695429,0.005703521,0.013546144,0.005703521,0.010822511,0.00752658,0.013630142,0.015127674,0.017889861,0.012514286,0.023897831,0.010508557,0.023246064,0.026432466,0.026432466,0.024750384
0.003623188,0.010465116,0.004636591,0.015217391,0.007724034,0.015217391,0.026170799,0.003684211,0.015432099,0.023333333,0.016260163,0,0.03286648,0.005208333,0.004545455,0.048728246,0.048728246,0.017672222
0.006879886,0.003537564,0.002445842,0.004242015,0.007381633,0.004242015,0.002230729,0.005197406,0.003939105,0.003165919,0.003022821,0.00548774,0,0.007265882,0.010134808,0.014807872,0.014807872,0.011127483
0.008583248,0.00668396,0.004901945,0.008747242,0.004603136,0.008747242,0.012888889,0.012996647,0.009441546,0.011883401,0.011440948,0.008009221,0.020836293,0.013510645,0.014367631,0.025011779,0.025011779,0.007802339
0.011434774,0.007594309,0.010382769,0.007807239,0.01227477,0.007807239,0.023747986,0.010673235,0.021070931,0.030407698,0.018055446,0.008290132,0.013217357,0.011339911,0.020174779,0.051688447,0.051688447,0.029318575
0.027914421,0.020036153,0.020811719,0.021795585,0.022418318,0.021795585,0.021603115,0.025006657,0.020883357,0.025306475,0.024575268,0.023920627,0.021141039,0.017511167,0.024290094,0.022623428,0.022623428,0.032919146
0.018646158,0.034230342,0.016612637,0.022956623,0.030748424,0.022956623,0.039338282,0.037115674,0.041028595,0.026085822,0.073559506,0.02554971,0.035552296,0.026927995,0.043292964,0.052085367,0.052085367,0.03077607
0.000301027,0.001756232,0.002276624,0.001819669,0.000821468,0.001819669,0.001665249,0.002568435,0.002070393,0.001329901,0.002884443,0.002439606,0,0.002998872,0.001201707,0.007503363,0.007503363,0.001015228
0.000223383,0.001167456,0.001218931,0.000824806,0.001192597,0.000824806,0.000857095,0.000713506,0.002264672,0.001103787,0.001212459,0.000663979,0,0.000673054,0.001673814,0.001657212,0.001657212,0.003120451
0.036964918,0.034133488,0.034419782,0.032946148,0.035189133,0.032946148,0.044280266,0.033759802,0.039074505,0.032186956,0.042092943,0.040671703,0.037882341,0.045798252,0.041544746,0.037174058,0.037174058,0.063209578
0.002204041,0.00181693,0.002116351,0.00343553,0.003794529,0.00343553,0.002780098,0.002169529,0.002597509,0.001315837,0.005487805,0.002322682,0,0.003909358,0.002339741,0.005089254,0.005089254,0.007278749
0.014324455,0.012431989,0.011422875,0.014510802,0.013328636,0.014510802,0.018285583,0.015959571,0.02756318,0.01679165,0.023483427,0.020679851,0,0.024584554,0.034735193,0.055683707,0.055683707,0.025934774
0.000445633,0.00016276,0.002099792,0.000818275,0.000827959,0.000818275,0.001106195,0.001550031,0.001465042,0.001754386,0.000501253,0.001479984,0.001896582,0.000980392,0.002226429,0.001754386,0.001754386,0.006404959
0.017857591,0.012005175,0.013625704,0.022386615,0.015268397,0.022386615,0.02206888,0.016812113,0.030418158,0.026649075,0.029426047,0.015121477,0,0.015550595,0.027072638,0.03678335,0.03678335,0.031572872
0.018157409,0.017224103,0.016289992,0.015421024,0.018157817,0.015421024,0.016546474,0.017464691,0.016370039,0.023721036,0.022827492,0.015255019,0.019583929,0.018038316,0.022148931,0.029594109,0.029594109,0.024734159
0.004077359,0.002196048,0.003370243,0.002418777,0.004421395,0.002418777,0.004523055,0.003343052,0.004468864,0.00361878,0.006427068,0.00375536,0.005893978,0.003138771,0.004724158,0.008734496,0.008734496,0.010760346
0.01971078,0.018685641,0.013556348,0.023432471,0.023540921,0.023432471,0.024637542,0.020616421,0.026809022,0.017105603,0.022747829,0.018065462,0,0.015084927,0.03725288,0.061172484,0.061172484,0.031180023
0.002877671,0.003616215,0.003239141,0.002906489,0.003844564,0.002906489,0.005187753,0.003125684,0.009097373,0.009921382,0.0095621,0.007374491,0.005051029,0.001530474,0.013274515,0.02644386,0.02644386,0.010538658
0.002302692,0.002441393,0.006696636,0.005871294,0.005572335,0.005871294,0.01199317,0.004712532,0.006866694,0.009548723,0.006832922,0.007476489,0,0.009964819,0.009375909,0.021783492,0.021783492,0.0150148
0.003317766,0.000359842,0.003869048,0.004347826,0.008085618,0.004347826,0.006607275,0.004569191,0.004458599,0.001984127,0.010928962,0.003772122,0.000515996,0.004731458,0.013693802,0.018843292,0.018843292,0.037114846
0.004270083,0.003278299,0.002427212,0.003020276,0.003398645,0.003020276,0.00823855,0.002416832,0.003656581,0.002853364,0.006131677,0.002140182,0.005025799,0.001685393,0.001822961,0.006006622,0.006006622,0.007719546
0.013930179,0.015315723,0.012132964,0.01423771,0.021811609,0.01423771,0.02359996,0.019944623,0.023226773,0.024178189,0.032518648,0.019895486,0.041296206,0.020614074,0.049894783,0.057292151,0.057292151,0.037469046
0.01400988,0.018500263,0.016197251,0.021809781,0.026855295,0.021809781,0.036505829,0.024308276,0.023815783,0.029326265,0.028928934,0.021345959,0,0.020821024,0.046250431,0.056185735,0.056185735,0.036423767
0.018706279,0.014108557,0.017015905,0.017967945,0.016866972,0.017967945,0.009617831,0.02002403,0.016592402,0.017145458,0.015144584,0.023177386,0.015257941,0.018766819,0.021490856,0.024536041,0.024536041,0.020450626
0.005506614,0.007153154,0.006655835,0.007120632,0.006193061,0.007120632,0.006211309,0.009372045,0.006162483,0.010243763,0.00913731,0.007627573,0.006029479,0.008849443,0.008182787,0.011312533,0.011312533,0.010372221
0.052244799,0.063034009,0.047034281,0.047835564,0.05168177,0.047835564,0.044969378,0.058117235,0.053789661,0.05449512,0.047852506,0.045188018,0.046468508,0.04866429,0.072043975,0.07003601,0.07003601,0.054763448
0.068756841,0.065761014,0.043003493,0.056225571,0.062620782,0.056225571,0.068583121,0.044479306,0.079449207,0.04762674,0.054735225,0.090893504,0.062464374,0.057537443,0.064609258,0.073324136,0.073324136,0.066461804
0.015538163,0.014839174,0.01354235,0.014839395,0.015301879,0.014839395,0.011843923,0.015896953,0.017226393,0.015117104,0.015667116,0.014064339,0.017632519,0.014229992,0.01250651,0.021727754,0.021727754,0.016336971
0.001266062,0.001790986,0.001645658,0.001523509,0.002264808,0.001523509,0.001815612,0.003215078,0.001618705,0.002418534,0.003101038,0.001494477,0.002432067,0.00133438,0.00173208,0.003172931,0.003172931,0.002649321
0.003061645,0.003952755,0.003382774,0.003509634,0.003935926,0.003509634,0.005498641,0.002970618,0.003256006,0.005606628,0.004318843,0.004683632,0.00279183,0.00298836,0.003955408,0.005532176,0.005532176,0.005043021
0.006642157,0.005889585,0.007027622,0.004487955,0.006520016,0.004487955,0.0091672,0.009878923,0.01004504,0.01273365,0.006927266,0.008352286,0,0.009480101,0.011968697,0.013414187,0.013414187,0.011848301
0.010000289,0.01000873,0.017697823,0.007533177,0.015643942,0.007533177,0.007027876,0.013185944,0.016112067,0.008443387,0.009694363,0.017503218,0,0.010856762,0.026064564,0.027423394,0.027423394,0.016468254
0.009671047,0.010192852,0.00764668,0.00947841,0.013683536,0.00947841,0.01289873,0.010222586,0.016060487,0.009343203,0.012249823,0.012469043,0.015773585,0.009841543,0.01817018,0.025213734,0.025213734,0.021458633
0.01823894,0.016164715,0.019670065,0.022005217,0.024859674,0.022005217,0.024788941,0.023141591,0.02280745,0.025146762,0.025205565,0.026226068,0.037621673,0.011962294,0.03515182,0.041564921,0.041564921,0.030504617
0.00082273,0.00041765,0.001646217,0.001653673,0.00149645,0.001653673,0.002177596,0.00053931,0.000809893,0.001143723,0.000758714,0.001531964,0.002097345,0.000297619,0.001064749,0.003050169,0.003050169,0.000763126
0.008619529,0.008129179,0.005362084,0.006218461,0.006710694,0.006218461,0.00560877,0.015047233,0.009275066,0.009269972,0.011933051,0.008261762,0,0.012851384,0.013675168,0.011004366,0.011004366,0.021190976
0.046823343,0.040375187,0.023073342,0.038996506,0.03057314,0.038996506,0.048213798,0.051387115,0.05391945,0.031153824,0.048554033,0.056659395,0.054700686,0.052083069,0.03807291,0.050198355,0.050198355,0.077383567
0.00960333,0.016363575,0.013090437,0.011974469,0.015997727,0.011974469,0.016204673,0.016956061,0.016664243,0.016155109,0.02539826,0.017286411,0.022541335,0.016028639,0.029538317,0.022543598,0.022543598,0.028174674
0.001171883,0.00123073,0.001016896,0.001050638,0.00168498,0.001050638,0.000548085,0.000479435,0.000437686,0.000511573,0.000621891,0.0006977,0,0.000216779,0.000745504,0.026004402,0.026004402,0.003360652
0.005432032,0.006396632,0.007299848,0.004441017,0.00533212,0.004441017,0.007359985,0.008218746,0.003931001,0.004900723,0.005292552,0.011442739,0.005539125,0.006831616,0.008849111,0.007353775,0.007353775,0.008867098
0.00536612,0.002628383,0.003932942,0.003522692,0.007061844,0.003522692,0.014656352,0.008295941,0.010995455,0.014384611,0.020831269,0.01211215,0.010063024,0.00754881,0.026213096,0.027530987,0.027530987,0.018433321
